0,0.0011616,0.0034847,0.0011616,0,0.0011616,0.0011616,0.0023231,0.024393,0.024393,0,0.0011616,0.0023231,0.0011616,0,0.0011616,0,0.0023231,0.0011616,0.045301,0,0.0011616,0,0.0023231,0,0,0,0,0,0,0.019747,0,0,0,0.0046463,0,0,0.0058079,0.0034847,0,0,0,0,0,0,0,0,0,0,0,0,0.0046463,0,0,0.0011616,0,0,0.0011616,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616
0,0,0,0,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0.0023231,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023231
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046463,0
0,0.0011616,0.0023231,0,0.0011616,0,0,0.0023231,0.0023231,0.020908,0,0,0,0,0,0,0.0023231,0,0,0.0023231,0.0023231,0,0,0,0,0,0.0023231,0,0.0046463,0.0011616,0.0058079,0,0.0011616,0.0069694,0,0,0,0.011616,0.0092926,0,0,0,0,0,0,0,0,0,0,0,0.0023231,0.06621,0,0.018585,0.0034847,0,0.0023231,0.0046463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0.0046463,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023231,0,0.031362,0.0011616,0,0.0011616,0,0,0,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0046463,0.012777,0,0.0011616,0.0011616,0.0011616,0.0023231,0,0,0,0,0.0092926,0,0,0,0,0,0,0.0046463,0,0.0046463,0,0.008131,0,0.0023231,0.0034847,0,0,0.0034847,0.0011616,0.0011616,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0023231,0.0092926,0,0,0,0.0011616,0.0023231,0.0023231,0,0,0,0,0,0,0,0.0023231,0,0.0046463,0,0,0.013939,0.0011616,0.0011616,0,0.0034847,0.0034847,0,0,0.0034847,0.0034847,0.016262,0.0011616,0.0023231,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0.0023231,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0.0058079,0.0011616,0,0,0,0,0,0.0011616,0.0011616,0,0,0
0,0,0,0,0,0,0,0,0.0058079,0.063887,0.0011616,0.0034847,0.0011616,0.010454,0.0034847,0.010454,0,0,0,0.0058079,0,0,0,0,0,0,0,0,0.0023231,0.0011616,0.0058079,0,0,0.0069694,0,0.0011616,0,0.0092926,0.0023231,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0023231,0,0,0,0,0,0,0.020908,0.19282,0.0011616,0.0034847,0.0046463,0.012777,0.008131,0.011616,0,0,0,0.008131,0,0,0,0.0046463,0.0023231,0.0046463,0.012777,0.0023231,0,0.0023231,0.027878,0,0.0034847,0.041817,0,0,0.0046463,0.010454,0.0069694,0.0011616,0.0046463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0.0058079,0,0,0,0,0,0,0.0023231,0.0046463,0.0011616,0,0
0,0,0,0,0,0,0,0,0.0034847,0.013939,0,0.0023231,0,0.0011616,0.0023231,0.0046463,0,0,0,0.0058079,0,0,0,0.0011616,0,0,0.0011616,0.0011616,0.0023231,0,0.012777,0,0.0023231,0.0011616,0.0011616,0,0.0011616,0.0023231,0.0023231,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0.0011616,0.0011616,0,0,0,0,0,0.0011616,0,0,0,0
